,BDNF_N,pAKT_N,pCREB_N,PKCA_N,pRSK_N,APP_N,MTOR_N,AMPKA_N,pNUMB_N,NUMB_N,pGSK3B_N,CDK5_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,SNCA_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,pCFOS_N,SYP_N,H3AcK18_N
73,0.261164274,0.212719298,0.137958533,0.29685008,0.463317384,0.349082935,0.452751196,0.347089314,0.344098884,0.148065125,0.109249646,0.23666824,0.149126947,0.116918358,0.076805097,0.108305805,0.112553091,0.099693252,0.103704578,0.135913167,0.080344502,0.370339783,0.212954224,0.11833412,0.60512034,0.176852289,0.109367626,0.142402076,0.260146295,0.089664936
74,0.257909491,0.218261914,0.142571085,0.298157789,0.476571886,0.352823388,0.482979575,0.357829395,0.334601522,0.149576221,0.125462576,0.23779396,0.159842426,0.102303927,0.084397756,0.117225737,0.119493852,0.100155187,0.118180733,0.128208189,0.072579682,0.374955235,0.224662767,0.136325654,0.640921571,0.183717321,0.114599499,0.149337472,0.277665035,0.086785245
75,0.349929128,0.192948264,0.233965273,0.38253012,0.45667966,0.416991495,0.459957477,0.395021262,0.377126152,0.220938806,0.151388548,0.301794053,0.140329319,0.176259523,0.114622757,0.150405505,0.200196609,0.202457606,0.109953305,0.248808061,0.136102236,0.522339641,0.346325879,0.138805603,0.873433276,0.222904891,0.131481937,0.107643156,0.479429835,0.174735807
76,0.355206074,0.200289226,0.237075199,0.3890094,0.442877802,0.442606652,0.468546638,0.394432393,0.370842372,0.217492148,0.156172989,0.300314086,0.146895385,0.178835468,0.11988403,0.154868326,0.204058951,0.205411935,0.112780865,0.237641942,0.136506403,0.498332931,0.347571877,0.151244262,0.903116695,0.240541194,0.13351051,0.113505678,0.445759845,0.171732302
77,0.362377484,0.197284417,0.236309684,0.380631238,0.439169139,0.429367863,0.442676018,0.396996673,0.37352756,0.215791791,0.161489164,0.30477961,0.14573651,0.177437503,0.118829803,0.157820068,0.207475172,0.212024852,0.11339954,0.245193484,0.139327822,0.523995891,0.362506727,0.14270339,0.906707108,0.232278264,0.133310503,0.11452473,0.44444988,0.168387065
78,0.302132435,0.216161616,0.201795735,0.355443322,0.479573513,0.371492705,0.414702581,0.329068462,0.333333333,0.189204368,0.144024961,0.288299532,0.133042122,0.170483619,0.104087363,0.147831513,0.179843994,0.181154446,0.106583463,0.250234009,0.12474259,0.539095164,0.32024961,0.125179407,0.872199688,0.230390016,0.136224649,0.106833073,0.458096724,0.173354134
79,0.308327676,0.198121747,0.197103417,0.357207513,0.482348948,0.379497624,0.423625255,0.323942068,0.334125368,0.18743513,0.145918554,0.279198974,0.131937237,0.169241101,0.109347335,0.156358752,0.185054033,0.183161365,0.108553636,0.255387997,0.130594053,0.52103303,0.310458514,0.135478356,0.893277978,0.225044264,0.13505098,0.113254777,0.412845717,0.157152451
80,0.306515581,0.20101983,0.194107649,0.356260623,0.474334278,0.383229462,0.427988669,0.333824363,0.336203966,0.188050081,0.149931821,0.283562663,0.141936284,0.167720342,0.111131771,0.157059626,0.186190653,0.200012396,0.110449981,0.252510227,0.132391224,0.519152101,0.325709681,0.129788025,0.907710425,0.222387505,0.139147143,0.114664683,0.435539854,0.166356762
81,0.266096866,0.187606838,0.164957265,0.311538462,0.448005698,0.333190883,0.398433048,0.289458689,0.31994302,0.168195719,0.140672783,0.260644554,0.137849918,0.160589665,0.091821532,0.143887713,0.168352544,0.171489061,0.102407277,0.239002588,0.111660002,0.519015134,0.301654513,0.125774328,0.856033874,0.224104132,0.145534384,0.104759664,0.396690975,0.162471575
82,0.264008005,0.185105775,0.159090909,0.310748999,0.441966838,0.348198971,0.411520869,0.294739851,0.319611206,0.173350883,0.144239703,0.261458656,0.141529885,0.161427687,0.109012078,0.14602044,0.172034686,0.171492722,0.109244348,0.237534841,0.120935274,0.532285537,0.313409724,0.133477857,0.871167544,0.227392382,0.148420564,0.112805822,0.405775782,0.154614432
83,0.268153915,0.203922743,0.167689774,0.326246444,0.468932475,0.357239108,0.429106154,0.328791735,0.351100464,0.164954114,0.145893796,0.27060946,0.13499098,0.163934426,0.105890658,0.148952859,0.176249118,0.179935681,0.110283159,0.244725076,0.117107224,0.523648914,0.309200722,0.139618794,0.893403404,0.22276257,0.153815986,0.111381285,0.38528512,0.162600988
84,0.255778894,0.184422111,0.155108878,0.299329983,0.450251256,0.321943049,0.428475712,0.30921273,0.319262982,0.155231388,0.136217304,0.236921529,0.128169014,0.146277666,0.101609658,0.150704225,0.15915493,0.166297787,0.095372233,0.220925553,0.100905433,0.511167002,0.291851107,0.134205231,0.811569416,0.22334004,0.166096579,0.107042254,0.364185111,0.152313883
85,0.251350439,0.189061445,0.150236327,0.301823093,0.45070898,0.337440918,0.435347738,0.313133018,0.327987846,0.157701104,0.13542806,0.241026151,0.13512976,0.14835438,0.105498658,0.146365715,0.162772198,0.172814955,0.104504325,0.2262106,0.10649299,0.529481953,0.301580988,0.136223526,0.833151039,0.232276027,0.15451924,0.117728945,0.352391369,0.156309038
86,0.296085532,0.196930505,0.151577858,0.306432143,0.45059493,0.345576824,0.449387825,0.323331609,0.335575099,0.158994549,0.137088633,0.249343832,0.134363012,0.147284474,0.108015344,0.148697759,0.169291339,0.173934989,0.110841914,0.227639814,0.109226731,0.525641026,0.300524934,0.136785786,0.840702604,0.230062588,0.15515849,0.113466586,0.404199475,0.158590753
87,0.284346847,0.199136637,0.138513514,0.279654655,0.415915916,0.319069069,0.4253003,0.318506006,0.320945946,0.131336821,0.136749053,0.23434963,0.139635576,0.113296049,0.091286307,0.143424139,0.137831499,0.175717121,0.107883817,0.192134223,0.088219376,0.509832221,0.315352697,0.162547357,0.805520476,0.275482591,0.180588129,0.11401768,0.388598232,0.184015876
88,0.236207219,0.173181223,0.140826632,0.278847952,0.412941837,0.315129979,0.432766037,0.315129979,0.316813166,0.142677674,0.139267767,0.21931084,0.139088299,0.124910266,0.103912419,0.143575018,0.147523331,0.177853553,0.126884422,0.192390524,0.092964824,0.532842785,0.322684853,0.170495334,0.836145011,0.279612347,0.190954774,0.16080402,0.366475233,0.172828428
89,0.21584343,0.193849021,0.135135135,0.273252563,0.402982293,0.315191053,0.442311277,0.312581547,0.313699907,0.139261437,0.142384714,0.227264376,0.142935881,0.123461326,0.102516994,0.148263825,0.154326658,0.175638435,0.123093882,0.199889767,0.100128606,0.536101415,0.330883704,0.181701268,0.84879662,0.264743708,0.193643211,0.160389491,0.399963256,0.181333823
90,0.337220879,0.233110511,0.227705874,0.295263832,0.365097426,0.411463519,0.463945385,0.348456834,0.419854928,0.214651841,0.157795127,0.299266619,0.15724312,0.171910733,0.122072392,0.159845438,0.199747654,0.185632048,0.123491838,0.285387588,0.150855611,0.620061509,0.284204716,0.137292012,0.876902452,0.210156928,0.136424572,0.117735194,0.48056147,0.10288195676126054
91,0.332252608,0.211728221,0.22511982,0.298844094,0.381308148,0.397237102,0.438680575,0.344798421,0.415280519,0.210666458,0.158039001,0.303547654,0.150442478,0.171822382,0.115984024,0.157569113,0.216383429,0.187641945,0.122484141,0.277938758,0.147309891,0.601613282,0.281306289,0.134153027,0.873443496,0.224136581,0.133056622,0.114182786,0.442477876,0.103723809389059
92,0.341173096,0.219991395,0.222572781,0.304603471,0.365983078,0.402552703,0.469238491,0.349060663,0.423203786,0.213540019,0.157545081,0.303464094,0.151455236,0.172097438,0.116339766,0.154065169,0.206501107,0.19266055,0.120452388,0.285510914,0.152246125,0.615944321,0.284087314,0.133027523,0.888010123,0.224454287,0.136032901,0.115390699,0.466782664,0.09901899809174639
93,0.307379714,0.209037711,0.2039987,0.273894668,0.365084525,0.374837451,0.440507152,0.323146944,0.40263329,0.196040804,0.161296839,0.296939703,0.149378851,0.164023836,0.121502878,0.16038784,0.1997778,0.184021816,0.124330876,0.286940713,0.153014847,0.587718412,0.277850722,0.141197859,0.851833148,0.214826785,0.150590849,0.132309868,0.497020503,0.13316140196457996
94,0.323729094,0.216426561,0.203179334,0.284153005,0.374896506,0.375393277,0.433018712,0.330683888,0.387315781,0.199513382,0.157137064,0.295620438,0.153994323,0.168187348,0.121350365,0.15906326,0.212591241,0.180048662,0.126520681,0.285077048,0.149635036,0.574513382,0.279399838,0.147810219,0.844890511,0.224959448,0.15419708,0.124493106,0.487631792,0.12586092740583926
95,0.326544467,0.227936185,0.211133741,0.291072641,0.378649016,0.384080109,0.458078751,0.331636117,0.399015614,0.185553546,0.157926462,0.298372514,0.153807515,0.16114125,0.118344384,0.154510749,0.205143661,0.178018887,0.121961021,0.288929074,0.147177014,0.590114527,0.281997187,0.142354832,0.857846092,0.218002813,0.155314446,0.114526823,0.498292144,0.12649446192641028
96,0.304048742,0.218356918,0.210888365,0.289504717,0.372051887,0.362617925,0.426886792,0.315841195,0.381092767,0.174512354,0.160078023,0.292977893,0.149674902,0.155916775,0.115994798,0.164889467,0.186215865,0.167750325,0.124057217,0.275812744,0.149544863,0.559037711,0.286215865,0.156957087,0.817425228,0.229128739,0.187126138,0.127178153,0.457347204,0.15724531295170655
97,0.313173157,0.238608119,0.202361226,0.298881524,0.427920464,0.378624689,0.458160729,0.341135046,0.399544325,0.179823985,0.157099698,0.294496256,0.152502299,0.148167608,0.119401025,0.15591751,0.194404308,0.17010377,0.124129778,0.291081046,0.139498227,0.570208853,0.295941153,0.157362406,0.810061737,0.222514121,0.176671483,0.129383949,0.493103901,0.15605269979309327
98,0.305140962,0.254975124,0.213723051,0.324834163,0.400290216,0.387230514,0.49274461,0.347222222,0.42371476,0.178139779,0.154755649,0.289148713,0.152785076,0.144771414,0.115738308,0.147136101,0.21111403,0.169600631,0.124934314,0.293615344,0.142800841,0.576852338,0.295323174,0.163557541,0.840646348,0.219784551,0.191408303,0.117446138,0.496978455,0.14341364895233955
99,0.284329946,0.227369416,0.199480028,0.268494446,0.369416214,0.349799102,0.455920586,0.303238005,0.371070669,0.164746185,0.161476176,0.270943631,0.157427593,0.138118966,0.123793211,0.159140455,0.164123326,0.169884771,0.133291809,0.283556524,0.134848957,0.544845842,0.300996574,0.162254749,0.82949237,0.236374961,0.189349112,0.13562753,0.521021489,0.17318076350272205
100,0.311242023,0.235886107,0.206921944,0.276877761,0.381934217,0.367206676,0.454344624,0.323760432,0.393225331,0.161646428,0.157546128,0.291436682,0.156599905,0.147768491,0.110234979,0.165589024,0.191610156,0.175524365,0.127109289,0.287178678,0.145245229,0.580823214,0.310676549,0.16211954,0.809966882,0.249329759,0.193502602,0.143352783,0.540766441,0.19282559150357678
101,0.31012333,0.247944502,0.206577595,0.306526208,0.421634121,0.386947585,0.493062693,0.345580678,0.406217883,0.168324775,0.162387677,0.31097561,0.159178434,0.144415918,0.126283697,0.162387677,0.222400513,0.178273427,0.131258023,0.295731707,0.141848524,0.588254172,0.315308087,0.178754814,0.846598203,0.238767651,0.212451861,0.160622593,0.483793325,0.17316422026603628
102,0.336109459,0.246876859,0.226948245,0.307257585,0.444378346,0.436942296,0.506543724,0.345330161,0.425044616,0.148179509,0.16299746,0.313928874,0.151989839,0.125317528,0.109864522,0.146697714,0.16723116,0.164479255,0.142887384,0.294030483,0.154318374,0.590601185,0.3276884,0.199195597,0.84123624,0.272861981,0.224809483,0.160668925,0.513971211,0.1915666831541621
103,0.295235394,0.269427113,0.237663074,0.281905842,0.386273398,0.406409529,0.477311401,0.328984685,0.380601248,0.145164674,0.160478288,0.306901615,0.153765471,0.129431508,0.109712608,0.156912104,0.177889658,0.168239983,0.134466121,0.300398574,0.142437592,0.5823369,0.322844556,0.193832599,0.819173484,0.279001468,0.232431299,0.17872876,0.505139501,0.22086261333617982
104,0.331598728,0.243712056,0.240242845,0.300664932,0.392020815,0.431627638,0.501300954,0.344897369,0.389129806,0.146190068,0.157748288,0.309717466,0.157748288,0.126712329,0.119648973,0.150898973,0.194563356,0.175513699,0.141909247,0.291952055,0.14255137,0.587114726,0.318707192,0.187071918,0.833261986,0.266909247,0.234160959,0.156892123,0.526327055,0.2017337845441392
105,0.441881614,0.222056878,0.277695106,0.391286376,0.430142196,0.475777116,0.498015873,0.453290344,0.415674603,0.202050876,0.173796321,0.322946924,0.151747205,0.16948332,0.123888742,0.162529707,0.201962855,0.211865153,0.111785934,0.227004665,0.120896048,0.449916381,0.309875891,0.14021653,0.928395388,0.256183435,0.120764017,0.10456826,0.466332189,0.11926767
106,0.447824637,0.223787298,0.273795633,0.389398233,0.429488248,0.483580597,0.499749958,0.45674279,0.414485748,0.204070866,0.165384446,0.328263068,0.15043742,0.167978195,0.128412538,0.159317712,0.195893964,0.204510485,0.110256298,0.219809206,0.123093155,0.478480679,0.315514134,0.148063481,0.923770167,0.24236163,0.122477689,0.100804502,0.472282059,0.120807139
107,0.431228585,0.21985642,0.261951379,0.379507261,0.424294338,0.481236743,0.499918421,0.435062816,0.410344265,0.200638638,0.168174561,0.324330318,0.148350186,0.171678198,0.126086571,0.14990243,0.190970374,0.206625865,0.107637041,0.220640412,0.125731772,0.462967891,0.327434806,0.148039737,0.917731063,0.241928331,0.127505765,0.098722725,0.474543197,0.127860564
108,0.386822409,0.236221365,0.234633704,0.374347925,0.550578362,0.445339079,0.476865502,0.412224994,0.404853708,0.193531189,0.168651146,0.312126059,0.148213968,0.165689236,0.120075825,0.159587702,0.2030093,0.197618624,0.109827617,0.219003614,0.119009537,0.457022688,0.293584503,0.131449559,0.947278005,0.244120609,0.130797939,0.099579409,0.457259641,0.115692198
109,0.387912462,0.241070416,0.228937521,0.373171561,0.519333258,0.447443021,0.490758589,0.408776505,0.400498923,0.190561529,0.166308244,0.339127838,0.149342891,0.168518519,0.127897252,0.156630824,0.191278375,0.193548387,0.111947431,0.217383513,0.118876941,0.49181601,0.301075269,0.138709677,0.940322581,0.244205496,0.13172043,0.104181601,0.451314217,0.117980884
110,0.381477398,0.236383682,0.226681367,0.363836825,0.509481808,0.436383682,0.460970232,0.387320838,0.400441014,0.18561194,0.168179104,0.327104478,0.139641791,0.16841791,0.123283582,0.159223881,0.18561194,0.200776119,0.112179104,0.212955224,0.118268657,0.479283582,0.310149254,0.138567164,0.923402985,0.237074627,0.129910448,0.091761194,0.467641791,0.114447761
111,0.363164203,0.26141963,0.210280996,0.342788654,0.48355307,0.402050872,0.436010121,0.37062192,0.383007058,0.175494132,0.16344966,0.322498456,0.14214021,0.171479308,0.112492279,0.191244595,0.188851143,0.196571958,0.114190859,0.211318715,0.115966646,0.495676343,0.274861025,0.123533045,0.939082767,0.244827054,0.140210006,0.099058061,0.431516368,0.122374923
112,0.344836775,0.237841439,0.207728181,0.340306462,0.509926716,0.411725516,0.430512991,0.365756163,0.379613591,0.175895511,0.162677929,0.32128891,0.156655717,0.175660879,0.12106992,0.164085719,0.18880025,0.199202252,0.119505709,0.205146254,0.120131394,0.498826842,0.281323322,0.133661818,0.953621148,0.257078054,0.142734241,0.095886125,0.453777569,0.113952761
113,0.351973244,0.240668896,0.204949833,0.336856187,0.511571906,0.4109699,0.440535117,0.251638796,0.372976589,0.168189271,0.166471461,0.312953853,0.150620754,0.166081049,0.120559069,0.153509799,0.178886546,0.196689311,0.11720153,0.203560553,0.116654954,0.496915749,0.280862029,0.131490591,0.961973921,0.234949637,0.140548138,0.095026158,0.441789646,0.121339892
114,0.335082197,0.245365512,0.201818818,0.33823015,0.547394194,0.390171389,0.427946835,0.348198671,0.377229801,0.163295511,0.16477553,0.303798717,0.151850025,0.160138135,0.117316231,0.152540701,0.195954613,0.186581154,0.120473606,0.201282684,0.118006907,0.48949186,0.276862358,0.131327084,0.962802171,0.249827331,0.140207203,0.095313271,0.436803157,0.114158855
115,0.338439615,0.250801568,0.204666904,0.353580335,0.514071963,0.401318133,0.428393302,0.349483434,0.365336658,0.162180883,0.165941025,0.305857906,0.155254304,0.167623194,0.117652879,0.156243816,0.186127053,0.194339996,0.121314071,0.202256085,0.116267564,0.486542648,0.294775381,0.130912329,0.97783495,0.248169404,0.14159905,0.101029092,0.446269543,0.115772808
116,0.33813987,0.253064167,0.207281903,0.342645999,0.541997116,0.40483057,0.431326604,0.349675559,0.366077866,0.159617075,0.168115659,0.303116147,0.153365244,0.160886979,0.116147309,0.149848588,0.17436749,0.18198691,0.098368663,0.195662792,0.11175149,0.49037804,0.276741233,0.138614829,0.956334864,0.240988571,0.140763896,0.100224675,0.463417017,0.116049624
117,0.312938596,0.263596491,0.211403509,0.321052632,0.523903509,0.38377193,0.418421053,0.334429825,0.346710526,0.146260754,0.158835208,0.276505625,0.144275314,0.140304434,0.112772998,0.144010589,0.176836532,0.178027796,0.107610854,0.190072799,0.105493051,0.479152879,0.276902713,0.13514229,0.942686962,0.237193911,0.146393117,0.109463931,0.435473197,0.134877565
118,0.326589595,0.271231659,0.206758559,0.330146732,0.524232992,0.356825256,0.42463317,0.337038684,0.362383281,0.147742453,0.161768635,0.297087897,0.149479028,0.137456586,0.11180871,0.152551429,0.176195565,0.182741117,0.103393,0.189553834,0.111274379,0.486641731,0.278920652,0.141998397,0.967138659,0.241383917,0.144269303,0.099652685,0.427865349,0.127037136
119,0.306182122,0.252088555,0.197786132,0.305973266,0.500835422,0.355054302,0.415413534,0.325605681,0.331035923,0.142497682,0.16183287,0.292411601,0.149913919,0.15852205,0.105284068,0.173751821,0.162230168,0.177327506,0.111508409,0.18037346,0.105548934,0.453979605,0.276916965,0.148722024,0.950072838,0.242087141,0.146867965,0.08541915,0.430274136,0.125016554
120,0.308490308,0.23041223,0.227409227,0.287196287,0.409227409,0.366912367,0.459459459,0.355446355,0.317908818,0.178508738,0.131267649,0.266351217,0.134930932,0.180874609,0.129512325,0.150499886,0.196061971,0.140578493,0.099824468,0.259253606,0.140578493,0.567961536,0.25475082,0.149584065,0.888727772,0.251011219,0.14157147917422247,0.122491033,0.464092193,0.10893873823919116
121,0.289043982,0.226757967,0.211614432,0.278245984,0.41440611,0.356333948,0.459178299,0.343429023,0.303792468,0.178482068,0.128061263,0.264841914,0.136325726,0.177951323,0.127682159,0.151110774,0.195920843,0.139661839,0.103192054,0.250360149,0.13867617,0.562817499,0.264159527,0.149442717,0.861551293,0.25847297,0.1423650610630851,0.122147244,0.462354993,0.11308336507508465
122,0.32184851,0.230926989,0.217528028,0.290538693,0.399781241,0.367240908,0.459119497,0.351517637,0.320617993,0.180118946,0.129837028,0.269869468,0.139182822,0.180582374,0.130377694,0.156484128,0.200587009,0.141422723,0.099868695,0.257279679,0.137483587,0.580443346,0.257434155,0.154398702,0.887155326,0.263381478,0.13793724376931327,0.119718854,0.470842666,0.10336387930999379
